Statistics_Analysis_Results, , , , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Min Value[Intensity],Max Value[Intensity],Root Mean Square[Intensity]
2017-06-13T13:23:19.5500000-03:00,4.851000000E+001,1.069896647E-003,8.155242613E-006,2.855738541E-003,8.673714616E+002,-1.829275163E-003,7.996030152E-003,2.897202682E-003
2017-06-13T13:23:19.6500000-03:00,4.861000000E+001,9.663665240E-004,4.870981826E-006,2.207030092E-003,8.671453699E+002,-4.734144022E-004,6.587223150E-003,2.294259332E-003
2017-06-13T13:23:19.7500000-03:00,4.871000000E+001,1.334379201E-003,9.974358185E-006,3.158220731E-003,8.672750530E+002,-2.055665245E-003,9.223445319E-003,3.262922619E-003
2017-06-13T13:23:19.8500000-03:00,4.881000000E+001,1.737852471E-003,8.002896933E-006,2.828939189E-003,8.673422396E+002,-3.268334840E-004,8.950728923E-003,3.183365731E-003
2017-06-13T13:23:19.9500000-03:00,4.891000000E+001,1.141447005E-003,8.176948473E-006,2.859536409E-003,8.672977863E+002,-1.386418473E-003,8.271169849E-003,2.927678245E-003
2017-06-13T13:23:20.0500000-03:00,4.901000000E+001,5.038733879E-005,9.146763856E-006,3.024361727E-003,8.671935812E+002,-2.732197288E-003,7.339254953E-003,2.851840747E-003
2017-06-13T13:23:20.1500000-03:00,4.911000000E+001,5.608204746E-004,5.855247154E-006,2.419761797E-003,8.672528508E+002,-1.384760370E-003,6.436655298E-003,2.349294307E-003
2017-06-13T13:23:20.2500000-03:00,4.921000000E+001,5.787428405E-004,1.328478217E-005,3.644829512E-003,8.672273226E+002,-3.152269404E-003,9.808563627E-003,3.484772380E-003
2017-06-13T13:23:20.3500000-03:00,4.931000000E+001,1.132725866E-003,4.753567243E-006,2.180267700E-003,8.673335760E+002,-7.012828137E-004,6.388213020E-003,2.347011076E-003
2017-06-13T13:23:20.4500000-03:00,4.941000000E+001,1.424398698E-003,1.203345600E-005,3.468927212E-003,8.670832388E+002,-2.497205278E-003,8.483286016E-003,3.567256227E-003
2017-06-13T13:23:20.5500000-03:00,4.951000000E+001,9.927188229E-004,7.688876015E-006,2.772882258E-003,8.673909142E+002,-1.634491608E-003,7.726072799E-003,2.796434716E-003
2017-06-13T13:23:20.6500000-03:00,4.961000000E+001,9.267965704E-004,4.502667118E-006,2.121948896E-003,8.673528601E+002,-2.049776493E-003,5.824611988E-003,2.204840732E-003
2017-06-13T13:23:20.7500000-03:00,4.971000000E+001,1.453346424E-003,1.075213806E-005,3.279045297E-003,8.672155229E+002,-2.285977127E-003,8.778693154E-003,3.416090145E-003
2017-06-13T13:23:20.8500000-03:00,4.981000000E+001,1.380811581E-003,7.782914606E-006,2.789787556E-003,8.673323758E+002,-7.058149786E-004,8.575764485E-003,2.970654295E-003
2017-06-13T13:23:20.9500000-03:00,4.991000000E+001,6.772027894E-004,8.830884571E-006,2.971680429E-003,8.672168493E+002,-2.879427047E-003,7.808501367E-003,2.882408505E-003
2017-06-13T13:23:21.0500000-03:00,5.001000000E+001,1.291491686E-003,1.118538812E-005,3.344456326E-003,8.672820280E+002,-4.469507840E-003,8.675307967E-003,3.407421017E-003
2017-06-13T13:23:21.1500000-03:00,5.011000000E+001,4.504778590E-004,1.298806101E-005,3.603895255E-003,8.672364203E+002,-2.623902168E-003,9.586379863E-003,3.427517092E-003
2017-06-13T13:23:21.2500000-03:00,5.021000000E+001,1.234581807E-003,7.954269221E-006,2.820331403E-003,8.672364086E+002,-1.025687321E-003,8.469246328E-003,2.931663993E-003
2017-06-13T13:23:21.3500000-03:00,5.031000000E+001,1.636174288E-003,9.040332710E-006,3.006714604E-003,8.673696858E+002,-6.625829847E-004,9.181506932E-003,3.273059363E-003
2017-06-13T13:23:21.4500000-03:00,5.041000000E+001,1.467171175E-003,1.312500566E-005,3.622844967E-003,8.671540082E+002,-1.733110053E-003,1.038288418E-002,3.717426926E-003
2017-06-13T13:23:21.5500000-03:00,5.051000000E+001,5.382843341E-004,4.823963736E-006,2.196352371E-003,8.671831894E+002,-1.903541852E-003,5.539216567E-003,2.139560186E-003
2017-06-13T13:23:21.6500000-03:00,5.061000000E+001,1.222036329E-003,5.605195790E-006,2.367529470E-003,8.669635509E+002,-5.636698916E-004,6.849716417E-003,2.544753239E-003
2017-06-13T13:23:21.7500000-03:00,5.071000000E+001,1.916235735E-003,1.104472554E-005,3.323360579E-003,8.673213337E+002,-1.140723820E-003,1.019437425E-002,3.672804542E-003
2017-06-13T13:23:21.8500000-03:00,5.081000000E+001,1.160162512E-003,6.329688185E-006,2.515887157E-003,8.673418704E+002,-2.218134701E-003,6.654403638E-003,2.640523916E-003
2017-06-13T13:23:21.9500000-03:00,5.091000000E+001,6.501564235E-004,1.211996246E-005,3.481373645E-003,8.672490407E+002,-2.681049751E-003,9.170588106E-003,3.346042937E-003
2017-06-13T13:23:22.0500000-03:00,5.101000000E+001,1.029767025E-003,5.697061427E-006,2.386851781E-003,8.672733694E+002,-1.258270117E-003,6.913720630E-003,2.474767611E-003
2017-06-13T13:23:22.1500000-03:00,5.111000000E+001,4.907320886E-004,9.222600914E-006,3.036873543E-003,8.672136561E+002,-3.384022275E-003,7.599959616E-003,2.904941559E-003
2017-06-13T13:23:22.2500000-03:00,5.121000000E+001,1.620238862E-003,1.154964829E-005,3.398477349E-003,8.671602629E+002,-1.542082638E-003,9.874739684E-003,3.590477406E-003
2017-06-13T13:23:22.3500000-03:00,5.131000000E+001,9.918398662E-004,7.448646857E-006,2.729220925E-003,8.673147404E+002,-2.398449229E-003,6.501059514E-003,2.757673974E-003
2017-06-13T13:23:22.4500000-03:00,5.141000000E+001,9.681008151E-004,1.345872460E-005,3.668613444E-003,8.673370961E+002,-2.011364559E-003,1.040858682E-002,3.591730773E-003
2017-06-13T13:23:22.5500000-03:00,5.151000000E+001,8.179147068E-004,1.138489783E-005,3.374151423E-003,8.672850809E+002,-2.372554038E-003,9.129371494E-003,3.284645133E-003
2017-06-13T13:23:22.6500000-03:00,5.161000000E+001,1.836963326E-003,7.115856098E-006,2.667556203E-003,8.673248600E+002,-5.071370979E-004,8.229144849E-003,3.114424454E-003
2017-06-13T13:23:22.7500000-03:00,5.171000000E+001,1.003090441E-003,1.306986072E-005,3.615226234E-003,8.672317513E+002,-1.945319120E-003,9.740120731E-003,3.553004983E-003
2017-06-13T13:23:22.8500000-03:00,5.181000000E+001,2.162950320E-003,7.559540143E-006,2.749461791E-003,8.673029257E+002,-1.276125666E-003,8.653304540E-003,3.376084319E-003
2017-06-13T13:23:22.9500000-03:00,5.191000000E+001,1.164090118E-003,6.694524860E-006,2.587377989E-003,8.672632099E+002,-8.229042287E-004,7.699227426E-003,2.702923337E-003
2017-06-13T13:23:23.0500000-03:00,5.201000000E+001,9.896057454E-004,8.886089371E-006,2.980954440E-003,8.673396994E+002,-2.364684362E-003,8.185098879E-003,2.979608303E-003
2017-06-13T13:23:23.1500000-03:00,5.211000000E+001,7.962411744E-004,3.933284038E-006,1.983250876E-003,8.671732636E+002,-1.423309324E-003,5.262409803E-003,2.032302263E-003
2017-06-13T13:23:23.2500000-03:00,5.221000000E+001,1.279293348E-003,7.354237762E-006,2.711869791E-003,8.671374832E+002,-1.619035145E-003,7.878703065E-003,2.858966894E-003
2017-06-13T13:23:23.3500000-03:00,5.231000000E+001,1.219520421E-003,1.068314164E-005,3.268507555E-003,8.673472324E+002,-1.972422237E-003,8.739520796E-003,3.314114657E-003
2017-06-13T13:23:23.4500000-03:00,5.241000000E+001,1.476905041E-003,9.453559814E-006,3.074664179E-003,8.671887840E+002,-6.245842669E-004,9.224455804E-003,3.253369450E-003
2017-06-13T13:23:23.5500000-03:00,5.251000000E+001,1.590006707E-003,8.618320888E-006,2.935697683E-003,8.672036413E+002,-1.514864620E-003,8.521113545E-003,3.191997965E-003
2017-06-13T13:23:23.6500000-03:00,5.261000000E+001,8.767695350E-004,8.911952961E-006,2.985289427E-003,8.673549942E+002,-1.619692543E-003,8.152603172E-003,2.947958748E-003
2017-06-13T13:23:23.7500000-03:00,5.271000000E+001,1.193525472E-003,8.163976948E-006,2.857267392E-003,8.671567819E+002,-1.064251992E-003,7.999927737E-003,2.946416714E-003
2017-06-13T13:23:23.8500000-03:00,5.281000000E+001,6.929132271E-004,9.258748535E-006,3.042819176E-003,8.671345580E+002,-2.042666078E-003,8.346523158E-003,2.951292503E-003
2017-06-13T13:23:23.9500000-03:00,5.291000000E+001,1.470625743E-003,7.869040277E-006,2.805180971E-003,8.673109529E+002,-1.527708257E-003,8.341557346E-003,3.026126657E-003
2017-06-13T13:23:24.0500000-03:00,5.301000000E+001,1.426662161E-003,6.111077637E-006,2.472059392E-003,8.673010129E+002,-2.071251860E-003,7.124295458E-003,2.732660596E-003
2017-06-13T13:23:24.1500000-03:00,5.311000000E+001,1.071859665E-003,1.083456309E-005,3.291589751E-003,8.672931341E+002,-2.015938051E-003,9.349081665E-003,3.283231014E-003
2017-06-13T13:23:24.2500000-03:00,5.321000000E+001,9.176194471E-004,9.098870110E-006,3.016433342E-003,8.671660639E+002,-2.419178374E-003,7.672380656E-003,2.988295499E-003
2017-06-13T13:23:24.3500000-03:00,5.331000000E+001,9.723518144E-004,1.050570418E-005,3.241250404E-003,8.671650771E+002,-2.367008012E-003,8.805269375E-003,3.206847637E-003
2017-06-13T13:23:24.4500000-03:00,5.341000000E+001,1.260544972E-003,1.061130781E-005,3.257500240E-003,8.673100024E+002,-2.572954865E-003,8.846364915E-003,3.319826387E-003
2017-06-13T13:23:24.5500000-03:00,5.351000000E+001,6.449372296E-004,1.306553237E-005,3.614627556E-003,8.671828448E+002,-3.044284182E-003,9.565817192E-003,3.468393083E-003
2017-06-13T13:23:24.6500000-03:00,5.361000000E+001,1.375677150E-003,6.900291618E-006,2.626840615E-003,8.671857335E+002,-1.583156292E-003,7.076844107E-003,2.833033740E-003
2017-06-13T13:23:24.7500000-03:00,5.371000000E+001,1.253920811E-003,8.137201945E-006,2.852578123E-003,8.672822927E+002,-1.246407861E-003,8.490448818E-003,2.967387032E-003
2017-06-13T13:23:24.8500000-03:00,5.381000000E+001,1.266787225E-003,1.391102952E-005,3.729749258E-003,8.673017552E+002,-2.538082423E-003,1.066175010E-002,3.737660960E-003
2017-06-13T13:23:24.9500000-03:00,5.391000000E+001,1.283207176E-003,1.304627294E-005,3.611962477E-003,8.672776414E+002,-2.749729436E-003,1.039487962E-002,3.639135572E-003
2017-06-13T13:23:25.0500000-03:00,5.401000000E+001,2.037339268E-003,1.260158049E-005,3.549870489E-003,8.673062936E+002,-1.289112843E-003,1.107014436E-002,3.918182764E-003
2017-06-13T13:23:25.1500000-03:00,5.411000000E+001,1.538951718E-003,9.651851309E-006,3.106742878E-003,8.673224692E+002,-9.197641048E-004,9.414056316E-003,3.308745348E-003
2017-06-13T13:23:25.2500000-03:00,5.421000000E+001,1.640363021E-003,1.427426455E-005,3.778129768E-003,8.671928632E+002,-2.576639876E-003,1.092197746E-002,3.921610128E-003
2017-06-13T13:23:25.3500000-03:00,5.431000000E+001,1.751163473E-003,8.670392520E-006,2.944553026E-003,8.673299790E+002,-8.271261468E-004,9.098387323E-003,3.282314592E-003
2017-06-13T13:23:25.4500000-03:00,5.441000000E+001,1.388137715E-003,5.578709911E-006,2.361929277E-003,8.671475824E+002,-3.244997351E-004,7.220118772E-003,2.624076898E-003
2017-06-13T13:23:25.5500000-03:00,5.451000000E+001,1.110101458E-003,1.200844461E-005,3.465320275E-003,8.671295133E+002,-2.500546863E-003,9.079983458E-003,3.450579405E-003
2017-06-13T13:23:25.6500000-03:00,5.461000000E+001,9.326164153E-004,4.166512572E-006,2.041203707E-003,8.673200310E+002,-1.165582566E-003,6.139035802E-003,2.138536908E-003
2017-06-13T13:23:25.7500000-03:00,5.471000000E+001,1.149710368E-003,8.696660899E-006,2.949010156E-003,8.671296464E+002,-1.167744980E-003,7.867625915E-003,3.008687284E-003
2017-06-13T13:23:25.8500000-03:00,5.481000000E+001,5.682843103E-004,1.106569693E-005,3.326514231E-003,8.672784289E+002,-3.048890503E-003,8.452101611E-003,3.187337777E-003
2017-06-13T13:23:25.9500000-03:00,5.491000000E+001,1.772262371E-003,4.648421691E-006,2.156019873E-003,8.672346008E+002,-5.386655685E-004,6.655562669E-003,2.696821148E-003
2017-06-13T13:23:26.0500000-03:00,5.501000000E+001,1.064136838E-003,1.174611786E-005,3.427260985E-003,8.671539260E+002,-1.794603537E-003,9.351778775E-003,3.401967204E-003
2017-06-13T13:23:26.1500000-03:00,5.511000000E+001,1.312199882E-003,1.179193558E-005,3.433938785E-003,8.673899222E+002,-1.411403995E-003,1.000608783E-002,3.493363572E-003
2017-06-13T13:23:26.2500000-03:00,5.521000000E+001,1.361850326E-003,7.480747218E-006,2.735095468E-003,8.672083970E+002,-3.537956509E-004,8.326591924E-003,2.916194334E-003
2017-06-13T13:23:26.3500000-03:00,5.531000000E+001,1.911985550E-003,8.306901926E-006,2.882169656E-003,8.674164064E+002,-1.015671995E-003,8.551011793E-003,3.322589588E-003
2017-06-13T13:23:26.4500000-03:00,5.541000000E+001,1.594091180E-003,4.923702717E-006,2.218941801E-003,8.672363397E+002,-1.464881119E-003,6.540130824E-003,2.630161844E-003
2017-06-13T13:23:26.5500000-03:00,5.551000000E+001,1.071637412E-003,9.928837194E-006,3.151005743E-003,8.673439321E+002,-1.077649416E-003,9.067585692E-003,3.158170326E-003
2017-06-13T13:23:26.6500000-03:00,5.561000000E+001,1.294601966E-003,6.234522549E-006,2.496902591E-003,8.672891231E+002,-1.034629648E-003,7.702243049E-003,2.686594884E-003
2017-06-13T13:23:26.7500000-03:00,5.571000000E+001,1.100447361E-003,1.537695563E-005,3.921346150E-003,8.673513694E+002,-3.093880834E-003,1.005736738E-002,3.857381158E-003
2017-06-13T13:23:26.8500000-03:00,5.581000000E+001,2.669562340E-003,1.268452877E-005,3.561534608E-003,8.673510096E+002,-1.322390744E-003,1.130227372E-002,4.289720244E-003
2017-06-13T13:23:26.9500000-03:00,5.591000000E+001,1.637817000E-003,9.866256928E-006,3.141059842E-003,8.674759109E+002,-1.424450078E-003,9.150738828E-003,3.384146965E-003
2017-06-13T13:23:27.0500000-03:00,5.601000000E+001,1.407071996E-003,6.239391270E-006,2.497877353E-003,8.672418934E+002,-1.111083548E-003,7.326840889E-003,2.743351449E-003
2017-06-13T13:23:27.1500000-03:00,5.611000000E+001,1.246211238E-003,7.408617159E-006,2.721877506E-003,8.672930615E+002,-6.287394790E-004,8.268262260E-003,2.852802118E-003
2017-06-13T13:23:27.2500000-03:00,5.621000000E+001,1.404307555E-003,9.629045802E-006,3.103070383E-003,8.673941638E+002,-1.526029315E-003,8.698591962E-003,3.245185901E-003
2017-06-13T13:23:27.3500000-03:00,5.631000000E+001,1.653866317E-003,1.162803460E-005,3.409990410E-003,8.674905175E+002,-2.454875503E-003,9.041787125E-003,3.615425915E-003
2017-06-13T13:23:27.4500000-03:00,5.641000000E+001,1.831097451E-003,1.144490104E-005,3.383031339E-003,8.672552441E+002,-1.500628656E-003,9.314713068E-003,3.677793258E-003
2017-06-13T13:23:27.5500000-03:00,5.651000000E+001,1.590853002E-003,8.134190168E-006,2.852050169E-003,8.672140258E+002,-1.939698006E-003,8.345211856E-003,3.124292646E-003
2017-06-13T13:23:27.6500000-03:00,5.661000000E+001,6.838454056E-004,1.363458487E-005,3.692503876E-003,8.672403261E+002,-2.240909031E-003,9.851883166E-003,3.547855061E-003
2017-06-13T13:23:27.7500000-03:00,5.671000000E+001,2.056843376E-003,1.102032881E-005,3.319688058E-003,8.672822236E+002,-7.076502661E-004,1.054263674E-002,3.745190583E-003
2017-06-13T13:23:27.8500000-03:00,5.681000000E+001,-2.880364357E-004,7.318079390E-006,2.705194890E-003,8.670791908E+002,-3.738456871E-003,5.006418563E-003,2.566695238E-003
2017-06-13T13:23:27.9500000-03:00,5.691000000E+001,9.197309264E-004,5.652415839E-006,2.377480986E-003,8.672727396E+002,-2.858379390E-003,5.933166016E-003,2.422864959E-003
2017-06-13T13:23:28.0500000-03:00,5.701000000E+001,9.424135450E-004,7.983225344E-006,2.825460200E-003,8.672651169E+002,-2.223013900E-003,7.597927470E-003,2.825658082E-003
2017-06-13T13:23:28.1500000-03:00,5.711000000E+001,1.325313809E-003,1.077226493E-005,3.282112876E-003,8.674911642E+002,-1.666602795E-003,9.050171822E-003,3.366274395E-003
2017-06-13T13:23:28.2500000-03:00,5.721000000E+001,1.054764284E-003,8.575013019E-006,2.928312316E-003,8.673274499E+002,-2.009540331E-003,8.247910999E-003,2.955462991E-003
2017-06-13T13:23:28.3500000-03:00,5.731000000E+001,1.093364314E-003,7.741272585E-006,2.782314250E-003,8.675077027E+002,-1.990599325E-003,7.667076308E-003,2.841931862E-003
2017-06-13T13:23:28.4500000-03:00,5.741000000E+001,1.483097686E-003,1.429670297E-005,3.781098117E-003,8.672047553E+002,-2.078139922E-003,1.058003120E-002,3.861056742E-003
2017-06-13T13:23:28.5500000-03:00,5.751000000E+001,1.594997040E-003,9.205756892E-006,3.034099025E-003,8.672415017E+002,-1.682188245E-003,9.249780327E-003,3.275196265E-003
2017-06-13T13:23:28.6500000-03:00,5.761000000E+001,1.770512464E-003,9.873522084E-006,3.142216110E-003,8.672686509E+002,-1.237180317E-003,9.552654810E-003,3.451257519E-003
2017-06-13T13:23:28.7500000-03:00,5.771000000E+001,2.215385990E-003,1.155079895E-005,3.398646635E-003,8.671784365E+002,-3.177715407E-004,1.101382636E-002,3.895550273E-003
2017-06-13T13:23:28.8500000-03:00,5.781000000E+001,1.620959840E-003,5.695900591E-006,2.386608596E-003,8.671407862E+002,-1.383599592E-003,6.485341582E-003,2.773181125E-003
2017-06-13T13:23:28.9500000-03:00,5.791000000E+001,1.309170047E-003,7.702552414E-006,2.775347260E-003,8.673537613E+002,-8.251829422E-004,8.292412385E-003,2.925857048E-003
2017-06-13T13:23:29.0500000-03:00,5.801000000E+001,1.161565875E-003,8.481215473E-006,2.912252646E-003,8.672147712E+002,-1.320849173E-003,8.470565081E-003,2.981290573E-003
2017-06-13T13:23:29.1500000-03:00,5.811000000E+001,1.031098305E-003,7.622270640E-006,2.760846001E-003,8.672617481E+002,-2.362808213E-003,7.160571869E-003,2.799734879E-003
2017-06-13T13:23:29.2500000-03:00,5.821000000E+001,1.306434927E-003,7.620376635E-006,2.760502968E-003,8.670921495E+002,-1.655218424E-003,7.383086253E-003,2.912119561E-003
2017-06-13T13:23:29.3500000-03:00,5.831000000E+001,3.520300549E-004,6.753004399E-006,2.598654344E-003,8.672305615E+002,-1.552542788E-003,6.842019968E-003,2.475196101E-003
2017-06-13T13:23:29.4500000-03:00,5.841000000E+001,2.094206226E-003,6.056737500E-006,2.461043986E-003,8.672939073E+002,-9.644766105E-004,7.986227050E-003,3.125614561E-003
2017-06-13T13:23:29.5500000-03:00,5.851000000E+001,8.123317621E-004,1.035535568E-005,3.217973847E-003,8.672936068E+002,-2.518153517E-003,8.492286317E-003,3.140803002E-003
2017-06-13T13:23:29.6500000-03:00,5.861000000E+001,1.548640117E-003,4.677757965E-006,2.162812513E-003,8.675299451E+002,-1.104561379E-004,6.571013015E-003,2.560525979E-003
2017-06-13T13:23:29.7500000-03:00,5.871000000E+001,1.476740911E-003,8.934340424E-006,2.989036705E-003,8.673403767E+002,-1.518804813E-003,8.891993202E-003,3.181571884E-003
2017-06-13T13:23:29.8500000-03:00,5.881000000E+001,1.285063016E-003,9.578044132E-006,3.094841536E-003,8.671749272E+002,-1.104703289E-003,9.175800718E-003,3.188291699E-003
2017-06-13T13:23:29.9500000-03:00,5.891000000E+001,1.162309898E-003,1.034857827E-005,3.216920619E-003,8.671494948E+002,-1.420935150E-003,9.351106361E-003,3.248030256E-003
2017-06-13T13:23:30.0500000-03:00,5.901000000E+001,8.066474628E-004,1.052984707E-005,3.244972585E-003,8.671839852E+002,-1.490756636E-003,9.253516793E-003,3.163944405E-003
2017-06-13T13:23:30.1500000-03:00,5.911000000E+001,7.441584150E-004,1.072523072E-005,3.274939804E-003,8.672784961E+002,-1.799510210E-003,8.916370571E-003,3.176052607E-003
2017-06-13T13:23:30.2500000-03:00,5.921000000E+001,1.354430282E-003,5.814070920E-006,2.411238462E-003,8.673666636E+002,-6.918637082E-004,7.150760852E-003,2.646232119E-003
2017-06-13T13:23:30.3500000-03:00,5.931000000E+001,1.933201238E-003,1.294933198E-005,3.598518025E-003,8.672190434E+002,-8.948475006E-004,1.122278534E-002,3.904841142E-003
2017-06-13T13:23:30.4500000-03:00,5.941000000E+001,1.786935421E-003,8.890184198E-006,2.981641192E-003,8.672122718E+002,-1.086588949E-003,9.112018161E-003,3.330994469E-003
2017-06-13T13:23:30.5500000-03:00,5.951000000E+001,1.735003607E-003,7.597330315E-006,2.756325510E-003,8.673094833E+002,-5.522856954E-004,8.590860292E-003,3.124647183E-003
2017-06-13T13:23:30.6500000-03:00,5.961000000E+001,1.519475886E-003,1.101345368E-005,3.318652389E-003,8.673082685E+002,-9.062749450E-004,1.005018316E-002,3.478296073E-003
2017-06-13T13:23:30.7500000-03:00,5.971000000E+001,1.911821756E-003,9.310613333E-006,3.051329765E-003,8.671428573E+002,-3.327651881E-003,7.980953902E-003,3.454151584E-003
2017-06-13T13:23:30.8500000-03:00,5.981000000E+001,1.590145118E-003,9.687519946E-006,3.112478104E-003,8.672961231E+002,-2.426905558E-003,8.930200711E-003,3.337617464E-003
2017-06-13T13:23:30.9500000-03:00,5.991000000E+001,5.420347378E-004,9.204703130E-006,3.033925367E-003,8.671915990E+002,-2.374879085E-003,7.936561480E-003,2.911315853E-003
2017-06-13T13:23:31.0500000-03:00,6.001000000E+001,1.202403569E-003,5.994105946E-006,2.448286328E-003,8.674193131E+002,-1.515028533E-003,6.790574174E-003,2.602665656E-003
2017-06-13T13:23:31.1500000-03:00,6.011000000E+001,1.436428458E-003,6.727426945E-006,2.593728387E-003,8.673162428E+002,-7.824814529E-004,7.633140311E-003,2.836064488E-003
2017-06-13T13:23:31.2500000-03:00,6.021000000E+001,1.695190375E-003,1.018543546E-005,3.191462903E-003,8.670819524E+002,-1.532884897E-003,9.449784644E-003,3.453605481E-003
2017-06-13T13:23:31.3500000-03:00,6.031000000E+001,1.846035543E-003,7.165591795E-006,2.676862304E-003,8.673594069E+002,-4.956808334E-005,8.548241109E-003,3.126861391E-003
2017-06-13T13:23:31.4500000-03:00,6.041000000E+001,1.321182641E-003,7.809016579E-006,2.794461769E-003,8.672563521E+002,-8.161572041E-004,8.409575559E-003,2.947349935E-003
2017-06-13T13:23:31.5500000-03:00,6.051000000E+001,1.667429371E-003,7.235330390E-006,2.689856946E-003,8.673391841E+002,1.194778160E-004,8.667777292E-003,3.035082453E-003
2017-06-13T13:23:31.6500000-03:00,6.061000000E+001,1.252604575E-003,7.793933486E-006,2.791761717E-003,8.673335494E+002,-1.314220368E-003,7.801915519E-003,2.914954390E-003
2017-06-13T13:23:31.7500000-03:00,6.071000000E+001,1.200884345E-003,6.010290126E-006,2.451589306E-003,8.671939746E+002,-1.474427525E-003,6.398203783E-003,2.604727111E-003
2017-06-13T13:23:31.8500000-03:00,6.081000000E+001,1.657260473E-003,8.512472262E-006,2.917614139E-003,8.673443348E+002,-1.127388077E-005,9.215270169E-003,3.211410015E-003
2017-06-13T13:23:31.9500000-03:00,6.091000000E+001,1.038768106E-003,1.035592756E-005,3.218062703E-003,8.672991004E+002,-2.295512240E-003,8.528120816E-003,3.206915671E-003
2017-06-13T13:23:32.0500000-03:00,6.101000000E+001,2.039402457E-003,1.457280103E-005,3.817433828E-003,8.672627344E+002,-3.742160625E-004,1.155561209E-002,4.136757583E-003
2017-06-13T13:23:32.1500000-03:00,6.111000000E+001,1.708029857E-003,7.360848370E-006,2.713088345E-003,8.674015692E+002,-4.350854724E-004,8.735524490E-003,3.075766948E-003
2017-06-13T13:23:32.2500000-03:00,6.121000000E+001,1.646478308E-003,6.176247442E-006,2.485205714E-003,8.673750329E+002,-1.260221004E-003,7.559071295E-003,2.863719355E-003
2017-06-13T13:23:32.3500000-03:00,6.131000000E+001,8.786507169E-004,6.566252334E-006,2.562469967E-003,8.674738544E+002,-1.815176685E-003,7.357666269E-003,2.570738381E-003
2017-06-13T13:23:32.4500000-03:00,6.141000000E+001,5.690321171E-004,1.415585768E-005,3.762427099E-003,8.671955016E+002,-4.151604604E-003,9.351821616E-003,3.592601029E-003
2017-06-13T13:23:32.5500000-03:00,6.151000000E+001,8.754625693E-004,9.830859267E-006,3.135420110E-003,8.673100064E+002,-2.013188321E-003,8.402186446E-003,3.083014155E-003
2017-06-13T13:23:32.6500000-03:00,6.161000000E+001,7.376711122E-004,9.566493382E-006,3.092974843E-003,8.672060716E+002,-2.258130815E-003,8.515927941E-003,3.007940881E-003
2017-06-13T13:23:32.7500000-03:00,6.171000000E+001,1.853533987E-003,6.555311200E-006,2.560334197E-003,8.673334015E+002,6.536581350E-005,8.044502698E-003,3.043440738E-003
2017-06-13T13:23:32.8500000-03:00,6.181000000E+001,5.764113707E-004,8.938245572E-006,2.989689879E-003,8.671903261E+002,-2.613014542E-003,8.154680021E-003,2.877039667E-003
2017-06-13T13:23:32.9500000-03:00,6.191000000E+001,1.300503482E-003,8.374590054E-006,2.893888397E-003,8.672068978E+002,-1.529031317E-003,8.429968730E-003,3.022480662E-003
2017-06-13T13:23:33.0500000-03:00,6.201000000E+001,1.504387991E-004,5.845661851E-006,2.417780356E-003,8.671515235E+002,-2.220477210E-003,5.930298474E-003,2.284463985E-003
2017-06-13T13:23:33.1500000-03:00,6.211000000E+001,1.381279855E-003,9.972013538E-006,3.157849512E-003,8.673944068E+002,-1.555630704E-003,9.157930501E-003,3.282064300E-003
2017-06-13T13:23:33.2500000-03:00,6.221000000E+001,1.626778321E-003,7.631757311E-006,2.762563540E-003,8.675088806E+002,-9.418190457E-004,7.872525603E-003,3.070861765E-003
2017-06-13T13:23:33.3500000-03:00,6.231000000E+001,1.282984939E-003,9.329013692E-006,3.054343414E-003,8.670495762E+002,-2.216475084E-003,8.498365991E-003,3.152539765E-003
2017-06-13T13:23:33.4500000-03:00,6.241000000E+001,2.148890027E-003,8.349766507E-006,2.889596253E-003,8.672003300E+002,-1.374508429E-004,9.380456991E-003,3.469833284E-003
2017-06-13T13:23:33.5500000-03:00,6.251000000E+001,1.192685189E-003,8.978357932E-006,2.996390818E-003,8.673352297E+002,-1.909649000E-003,8.804226294E-003,3.066473637E-003
2017-06-13T13:23:33.6500000-03:00,6.261000000E+001,7.108730250E-004,8.180656720E-006,2.860184735E-003,8.671896166E+002,-1.880131429E-003,7.858678699E-003,2.788733641E-003
2017-06-13T13:23:33.7500000-03:00,6.271000000E+001,1.253867603E-003,6.852743899E-006,2.617774608E-003,8.672350741E+002,-1.181702595E-003,7.207483519E-003,2.768304874E-003
2017-06-13T13:23:33.8500000-03:00,6.281000000E+001,1.150381362E-003,9.434551868E-006,3.071571563E-003,8.671558418E+002,-1.584685990E-003,8.559107780E-003,3.116030424E-003
2017-06-13T13:23:33.9500000-03:00,6.291000000E+001,7.006970571E-004,7.582950487E-006,2.753715760E-003,8.672777714E+002,-1.073600259E-003,7.830966264E-003,2.689121938E-003
2017-06-13T13:23:34.0500000-03:00,6.301000000E+001,2.061261113E-003,9.970206779E-006,3.157563424E-003,8.673271770E+002,-1.786426292E-003,9.540372528E-003,3.620939574E-003
2017-06-13T13:23:34.1500000-03:00,6.311000000E+001,1.320344845E-003,9.910873007E-006,3.148153905E-003,8.673267426E+002,-1.318841823E-003,8.771989495E-003,3.248534347E-003
